Asp,Elev,FalB1,FalB2,FalB3,FalB4,FalB5,FalB6,FalTCb,FalTCg,FalTCw,LAE,NDVIMin,NDVIMax,NDVIMedian,NDVIDiff,Slpp,SprB1,SprB2,SprB3,SprB4,SprB5,SprB6,SprTCb,SprTCg,SprTCw,SumB1,SumB2,SumB3,SumB4,SumB5,SumB6,SumTcb,SumTcg,SumTCw,ppti,tavei,dep
108,1463,675,810,1009,1375,1608,1318,817,115,-1144,2260,865,1939,1429,510,1,722,920,1146,1517,1777,1515,903,127,-1265,701,936,1154,1562,1801,1522,915,128,-1282,5624,41909,6151
-1,1637,690,950,1109,1595,1867,1526,948,133,-1329,2436,671,1919,1036,883,1,866,1153,1402,1808,2133,1782,1084,152,-1518,829,1105,1345,1673,2001,1677,1017,143,-1424,6354,40899,6281
58,1373,754,1150,1724,2339,2584,2264,1313,184,-1839,2176,1179,1796,1340,456,5,977,1468,2178,2872,3126,2788,1588,223,-2225,946,1443,2175,2823,3119,2715,1584,222,-2220,4956,42500,6281
159,1634,769,1066,1150,1667,1871,1515,950,133,-1332,2433,1032,2279,1293,986,13,672,859,1024,1353,1598,1298,812,114,-1137,654,853,983,1234,1474,1265,749,105,-1049,6468,40847,6281
-1,1609,654,868,1000,1414,1713,1404,870,122,-1219,2409,664,1788,1026,762,2,806,1059,1275,1628,1928,1615,979,137,-1372,774,1032,1240,1534,1867,1588,948,133,-1329,6155,40923,6281
170,1562,748,1036,1333,1862,2133,1712,1084,152,-1518,2364,868,1944,1170,774,9,801,1152,1480,1846,2193,1810,1114,156,-1561,802,1164,1458,1772,2259,1849,1148,161,-1608,5737,41420,6281
-1,1308,877,1317,1822,2351,2692,2499,1368,192,-1916,2110,997,1767,1288,480,2,1041,1566,2147,2826,3200,2953,1626,228,-2277,1038,1567,2168,2809,3224,2906,1638,230,-2295,4608,42578,6281
-1,1307,987,1483,2102,2497,2585,2411,1313,184,-1840,2109,815,1350,972,378,0,1078,1618,2297,2764,2810,2632,1427,200,-2000,1097,1644,2331,2808,2927,2690,1487,209,-2083,4622,42571,6281
79,1360,731,1098,1703,2275,2683,2424,1363,191,-1909,2162,1151,1504,1289,215,2,933,1370,2077,2679,2896,2692,1471,206,-2061,900,1312,2041,2648,2875,2621,1461,205,-2046,5033,42484,6281
56,1452,402,568,753,939,1016,896,516,72,-723,2250,631,1772,985,787,3,662,913,1258,1563,1595,1425,810,114,-1135,621,873,1192,1451,1575,1404,800,112,-1121,5525,41944,6281
72,1364,754,1093,1617,2175,2345,2098,1191,167,-1669,2171,1114,1689,1317,372,4,899,1341,2025,2683,2815,2485,1430,201,-2003,885,1337,1998,2612,2766,2426,1405,197,-1969,4959,42486,6281
52,1404,570,815,1213,1756,1618,1437,822,115,-1152,2204,1176,1819,1445,374,5,664,958,1452,1940,1796,1652,912,128,-1278,618,894,1319,1747,1763,1616,896,126,-1255,5235,42018,6151
90,1595,530,756,860,1245,1385,1078,704,99,-986,2393,619,1840,1051,789,3,643,900,1050,1323,1527,1274,776,109,-1087,616,851,1015,1298,1484,1232,754,106,-1056,6015,41353,6281
162,1526,536,790,1052,1319,1475,1300,749,105,-1050,2330,884,2080,1185,896,7,541,849,1116,1440,1571,1360,798,112,-1118,606,904,1204,1522,1639,1462,833,117,-1166,5441,41467,6281
266,1488,496,728,952,1210,1405,1249,714,100,-1000,2297,925,2433,1263,1170,13,525,802,1035,1335,1478,1313,751,105,-1052,549,823,1078,1377,1535,1379,780,109,-1092,5224,41945,6281
225,1372,666,970,1549,2021,1967,1818,999,140,-1400,2172,967,1467,1204,263,2,761,1070,1559,1959,2125,2004,1080,152,-1512,747,1100,1704,2149,2218,2073,1127,158,-1579,4927,42493,6151
0,1454,511,626,746,979,969,820,492,69,-690,2249,456,1870,1154,716,5,541,709,864,1076,1092,960,555,78,-777,600,768,943,1234,1210,1024,615,86,-861,5569,41913,6151
55,1694,605,827,947,1494,1565,1199,795,112,-1114,2496,845,2956,1384,1572,7,747,1024,1228,1669,1835,1476,932,131,-1306,760,1029,1259,1656,1842,1501,936,131,-1311,7089,40791,6281
135,1656,697,955,1157,1512,1571,1382,798,112,-1118,2455,677,2766,1036,1730,14,817,1118,1381,1718,1786,1496,907,127,-1271,822,1147,1418,1747,1837,1524,933,131,-1307,6866,40840,6281
128,1621,575,796,952,1311,1366,1165,694,97,-972,2421,574,1961,977,985,10,671,919,1144,1408,1494,1311,759,107,-1063,656,900,1118,1356,1484,1315,754,106,-1056,6362,40865,6281
118,1622,610,846,1015,1436,1471,1235,747,105,-1047,2420,596,1801,949,852,12,725,995,1234,1493,1621,1426,823,116,-1154,713,977,1221,1491,1599,1416,812,114,-1138,6362,40865,6281
-1,1860,653,914,1025,1756,1945,1386,988,139,-1384,2657,705,2930,1348,1582,0,792,1071,1283,1775,2154,1662,1094,154,-1533,821,1101,1337,1796,2146,1704,1090,153,-1527,8181,39709,6281
126,1657,678,989,1179,1808,1791,1295,910,128,-1275,2459,634,3244,1149,2095,8,793,1120,1352,1723,1831,1453,930,131,-1303,794,1110,1373,1702,1787,1442,908,127,-1272,6681,40855,6281
-1,1860,652,846,994,1629,1899,1382,965,135,-1352,2657,767,2835,1356,1479,1,869,1161,1409,1961,2322,1798,1180,166,-1653,896,1192,1465,1975,2331,1845,1184,166,-1659,8167,39714,6281
159,1619,625,874,1025,1458,1565,1262,795,112,-1114,2418,640,1892,1002,890,13,694,956,1172,1469,1632,1374,829,116,-1161,711,967,1189,1448,1623,1392,824,116,-1155,6362,40865,6281
135,1652,633,984,1311,1703,1648,1268,837,118,-1173,2455,603,3185,1073,2112,5,759,1082,1292,1620,1654,1299,840,118,-1177,719,1045,1268,1586,1591,1278,808,113,-1132,6712,40854,6281
-1,1711,624,872,1046,1662,1762,1384,895,126,-1254,2513,924,2868,1403,1465,3,800,1114,1378,1870,2161,1751,1098,154,-1538,824,1130,1431,1874,2140,1785,1087,153,-1523,7320,40344,6281
90,1701,661,925,1091,1684,1771,1398,900,126,-1260,2501,829,2649,1255,1394,3,837,1142,1393,1799,2054,1680,1043,146,-1462,864,1178,1441,1833,2089,1738,1061,149,-1487,7176,40766,6281
85,1668,662,974,1157,1645,2024,1609,1028,144,-1440,2468,850,2715,1329,1386,5,805,1021,1189,1584,2008,1617,1020,143,-1429,791,1029,1230,1602,2015,1651,1024,144,-1434,6977,40817,6281
-1,1733,597,869,1051,1595,1725,1363,876,123,-1228,2535,816,3007,1261,1746,3,783,1095,1388,1793,2099,1741,1066,150,-1494,816,1142,1468,1811,2132,1784,1083,152,-1517,7514,40304,6281
-1,1664,647,967,1159,1573,1645,1329,836,117,-1171,2465,725,2378,1099,1279,2,855,1193,1476,1815,1874,1541,952,134,-1334,846,1157,1408,1750,1912,1602,971,136,-1361,6953,40824,6281
-1,1718,634,861,1068,1661,1626,1402,826,116,-1157,2520,861,2629,1213,1416,2,790,1087,1390,1785,2047,1747,1040,146,-1457,795,1107,1411,1784,2067,1792,1050,147,-1471,7365,40335,6281
-1,1712,609,852,1049,1639,1648,1344,837,118,-1173,2515,868,2578,1295,1283,1,823,1147,1446,1916,2122,1771,1078,151,-1510,829,1154,1478,1899,2097,1787,1065,150,-1492,7342,40335,6281
113,1683,647,911,1289,1780,1971,1581,1001,141,-1403,2486,810,2964,1360,1604,3,800,1079,1302,1743,1981,1587,1006,141,-1410,825,1113,1368,1774,1996,1621,1014,142,-1421,7051,40783,6281
92,1755,665,986,1203,1861,2042,1675,1037,146,-1453,2551,982,2588,1362,1226,10,830,1109,1357,1782,1999,1658,1015,143,-1423,843,1163,1449,1860,2045,1700,1039,146,-1455,7691,40256,6281
-1,1615,662,940,1266,1870,1943,1662,987,139,-1383,2418,836,2204,1188,1016,2,846,1162,1489,1928,2047,1714,1040,146,-1457,859,1199,1536,1934,2079,1788,1056,148,-1480,6590,40879,6281
-1,1658,642,971,1218,1840,2194,1598,1115,156,-1561,2460,1078,2330,1404,927,4,943,1278,1559,2066,2639,2147,1341,188,-1878,910,1221,1476,1924,2621,2164,1331,187,-1865,6872,40832,6281
90,1714,628,834,961,1382,1653,1321,840,118,-1176,2513,724,2604,1125,1480,3,802,1049,1267,1612,1950,1591,991,139,-1388,802,1067,1304,1622,1967,1619,999,140,-1400,7337,40331,6281
-1,1660,634,833,922,1096,1422,1201,722,101,-1012,2461,413,2060,883,1177,2,689,922,1081,1314,1586,1340,806,113,-1129,700,918,1069,1289,1601,1357,813,114,-1139,6930,40824,6281
97,1770,652,898,1047,1645,1791,1365,910,128,-1275,2566,1044,2520,1348,1172,10,775,1020,1205,1604,1921,1555,976,137,-1367,777,1027,1244,1623,1945,1581,988,139,-1384,7755,40237,6281
-1,1615,670,995,1232,2043,2120,1698,1077,151,-1509,2418,810,2028,1094,934,1,946,1309,1670,2102,2226,1890,1131,159,-1584,941,1321,1725,2126,2285,1950,1161,163,-1626,6578,40881,6281
148,1814,692,879,1049,1736,2026,1527,1029,144,-1442,2606,1097,2629,1426,1203,22,813,1075,1314,1756,2126,1697,1080,152,-1513,777,1031,1295,1722,2151,1805,1093,153,-1531,7940,39765,6281
-1,1610,567,777,888,1161,1395,1153,709,99,-993,2412,433,1711,863,848,0,637,879,1067,1322,1460,1233,742,104,-1039,655,904,1085,1300,1484,1277,754,106,-1056,6319,40867,6281
-1,1658,583,758,908,1343,1457,1223,740,104,-1037,2456,1063,2642,1456,1186,1,688,883,1108,1521,1642,1373,834,117,-1169,647,863,1085,1426,1509,1323,767,108,-1074,6622,40856,6281
-1,1723,662,972,1199,1616,1823,1491,926,130,-1297,2521,701,2573,1142,1431,3,733,991,1196,1531,1807,1489,918,129,-1286,785,1075,1297,1620,1862,1555,946,133,-1325,7456,40310,6281
0,1622,677,919,1221,2225,2174,1693,1104,155,-1547,2426,1067,2087,1278,809,2,869,1257,1927,2578,2635,2238,1339,188,-1875,819,1316,1929,2482,2810,2434,1427,200,-2000,6500,40906,6281
129,1674,420,555,625,889,740,619,376,53,-527,2467,1016,1837,1402,435,5,480,626,708,899,810,724,411,58,-576,454,599,699,926,835,707,424,60,-594,6945,40753,6151
30,1668,441,559,614,946,858,721,436,61,-611,2463,1027,2121,1469,653,7,560,686,770,1028,1031,864,524,74,-734,516,662,752,955,958,857,487,68,-682,6833,40797,6151
94,1700,438,551,604,774,716,629,364,51,-510,2490,353,1654,941,713,18,520,632,700,854,826,723,420,59,-588,485,611,683,800,808,731,410,58,-575,7044,40762,6151
58,1680,669,925,1143,1679,1875,1517,953,134,-1334,2476,997,3396,1596,1800,23,760,985,1171,1719,1824,1468,927,130,-1298,755,970,1211,1756,1866,1519,948,133,-1328,6983,40821,6281
-1,1633,643,1028,1263,1676,2000,1676,1016,143,-1423,2431,640,2333,1062,1271,1,809,1034,1244,1625,2041,1659,1037,146,-1453,809,1090,1345,1657,1946,1652,989,139,-1385,6488,40848,6281
-1,1639,650,909,1105,1559,1893,1578,962,135,-1347,2437,757,2228,1205,1023,2,911,1215,1469,1925,2283,1934,1160,163,-1625,898,1237,1572,2039,2349,1951,1193,167,-1672,6416,40866,6281
51,1645,942,1125,1331,2101,2181,1657,1108,156,-1552,2447,763,2384,1138,1246,11,1007,1369,1647,2048,2410,2035,1224,172,-1715,1021,1376,1759,2184,2330,1933,1184,166,-1658,6794,40854,6281
-1,1640,738,945,1107,1472,1822,1527,926,130,-1297,2438,699,2052,1142,910,2,823,1075,1286,1665,1964,1643,998,140,-1398,809,1079,1307,1646,1930,1625,980,138,-1374,6382,40883,6281
-1,1635,647,949,1163,1730,2042,1564,1037,146,-1453,2433,652,2033,996,1037,2,848,1149,1459,1885,2058,1697,1045,147,-1465,838,1158,1426,1762,2114,1838,1074,151,-1505,6430,40860,6281
-1,1644,668,885,1088,1413,1645,1335,836,117,-1171,2442,833,2304,1248,1056,2,741,952,1140,1540,1763,1448,896,126,-1255,698,935,1140,1468,1732,1462,880,123,-1233,6543,40849,6281
90,1709,621,848,1023,1688,2013,1636,1023,144,-1433,2511,1009,2897,1480,1418,3,866,1150,1412,1932,2403,2018,1221,171,-1710,832,1126,1412,1891,2440,2094,1240,174,-1737,7290,40349,6281
-1,1639,649,983,1193,1903,1946,1607,989,139,-1385,2438,907,2188,1203,985,1,805,1063,1372,1868,2108,1784,1071,150,-1500,776,1084,1501,1911,1975,1689,1003,141,-1406,6526,40850,6281
-1,1728,694,990,1250,2097,2210,1996,1123,158,-1573,2526,1053,2516,1459,1057,3,907,1223,1547,2066,2479,2119,1259,177,-1764,888,1237,1609,2135,2569,2224,1305,183,-1828,7568,40285,6281
117,1697,652,899,1115,1684,1827,1469,928,130,-1300,2501,948,2926,1376,1550,2,771,1043,1326,1730,1983,1668,1007,141,-1411,796,1093,1392,1756,2056,1733,1044,147,-1463,7198,40703,6281
-1,1677,773,1053,1323,2111,1999,1681,1015,143,-1423,2480,671,2075,1023,1052,2,1039,1443,1799,2250,2222,1872,1129,158,-1581,1061,1494,1862,2256,2258,1933,1147,161,-1607,6811,40836,6281
315,1647,656,990,1206,2047,2216,1716,1126,158,-1577,2451,1077,2179,1337,842,3,997,1341,1675,2182,2565,2180,1303,183,-1826,962,1357,1745,2229,2659,2237,1351,190,-1892,6848,40849,6281
-1,1593,565,791,919,1256,1422,1173,722,101,-1012,2396,483,2417,1009,1408,1,637,898,1106,1390,1612,1365,819,115,-1147,652,923,1121,1373,1640,1407,833,117,-1167,6191,41341,6281
-1,1729,587,843,1001,1637,1617,1230,821,115,-1151,2529,755,2659,1182,1478,1,786,1090,1333,1693,1925,1620,978,137,-1370,786,1078,1355,1694,1937,1616,984,138,-1379,7479,40303,6281
94,1715,664,979,1231,1562,1697,1399,862,121,-1208,2513,703,2447,1136,1311,6,738,1003,1215,1544,1748,1447,888,125,-1244,755,1029,1254,1545,1754,1464,891,125,-1248,7399,40323,6281
-1,1701,628,880,1041,1513,1548,1225,786,110,-1102,2504,780,2662,1286,1376,1,745,1053,1285,1738,1844,1492,937,131,-1312,761,1063,1320,1729,1838,1516,934,131,-1308,7227,40349,6281
-1,1632,678,938,1130,1503,1813,1452,921,129,-1290,2433,523,2158,990,1168,0,783,996,1146,1468,1859,1498,944,133,-1323,758,978,1149,1439,1819,1488,924,130,-1295,6639,40862,6281
112,1674,644,907,1087,1573,1607,1300,816,115,-1144,2477,819,2641,1232,1409,4,799,1085,1370,1763,1810,1512,919,129,-1288,795,1086,1418,1769,1821,1548,925,130,-1296,6895,40827,6281
-1,1624,646,991,1157,1779,2191,1660,1113,156,-1559,2427,851,2184,1183,1001,3,945,1259,1567,2022,2453,2054,1246,175,-1746,934,1246,1546,1960,2437,2055,1238,174,-1734,6542,40876,6281
135,1698,608,791,847,1253,1443,1125,733,103,-1027,2497,506,2336,1022,1314,5,688,902,1041,1339,1632,1329,829,116,-1161,713,920,1072,1328,1616,1334,821,115,-1150,7072,40798,6281
-1,1626,692,914,1104,1407,1754,1491,891,125,-1248,2429,789,2494,1148,1346,1,825,1056,1291,1626,2023,1664,1028,144,-1440,843,1143,1412,1778,2006,1713,1019,143,-1428,6673,40875,6281
-1,1613,658,972,1262,1934,2055,1734,1044,147,-1463,2417,870,2734,1285,1449,2,822,1198,1677,2209,2296,1906,1166,164,-1634,800,1183,1679,2204,2321,1961,1179,165,-1652,6400,40932,6281
-1,1690,658,929,1086,1521,1650,1287,838,118,-1174,2493,722,2819,1259,1560,0,766,1080,1304,1707,1856,1475,943,132,-1321,788,1113,1346,1710,1873,1503,951,134,-1333,7054,40804,6281
162,1683,635,880,1055,1488,1517,1261,771,108,-1080,2486,750,2765,1235,1530,5,778,1065,1349,1729,1751,1483,890,125,-1246,755,1048,1352,1687,1789,1514,909,128,-1273,6876,40829,6281
45,1782,646,881,1016,1518,1697,1309,862,121,-1208,2580,824,2467,1231,1236,5,764,1013,1191,1571,1905,1558,968,136,-1356,791,1047,1237,1595,1943,1579,987,139,-1383,7755,40237,6281
-1,1620,672,986,1225,1638,1946,1614,989,139,-1385,2425,828,2518,1174,1344,1,849,1146,1442,1863,2193,1770,1114,156,-1561,877,1191,1479,1836,2123,1807,1078,151,-1511,6565,40898,6281
-1,1604,703,1032,1206,2013,2174,1658,1104,155,-1547,2407,876,2074,1189,885,2,916,1262,1593,1945,2336,2052,1187,167,-1663,895,1217,1608,2016,2375,1978,1207,169,-1690,6374,40932,6281
27,1592,686,987,1182,2158,2329,2015,1183,166,-1658,2395,1106,2554,1374,1180,2,1013,1387,1787,2360,2835,2338,1440,202,-2018,1003,1446,1897,2488,2879,2398,1463,205,-2049,6344,41342,6281
51,1763,518,685,810,1259,1233,1014,626,88,-878,2560,1512,2577,1873,704,5,694,932,1102,1547,1618,1310,822,115,-1152,701,960,1151,1562,1564,1309,795,112,-1113,7672,40237,6151
153,1684,531,681,751,1097,1205,961,612,86,-858,2483,568,2360,1014,1346,4,626,817,954,1202,1441,1179,732,103,-1026,655,845,964,1162,1379,1201,701,98,-981,7056,40790,6151
189,1916,748,1205,1792,2863,3233,2916,1642,231,-2301,2772,1329,2595,1645,950,5,1003,1546,2337,3309,4009,3775,2037,286,-2853,923,1453,2230,3087,3818,3582,1940,272,-2717,6444,39277,6281
-1,1970,876,1408,2016,2890,3442,3176,1749,245,-2450,2825,1294,2368,1530,838,1,1089,1641,2357,3282,3957,3666,2010,282,-2816,967,1486,2158,2953,3613,3280,1835,258,-2571,6623,39108,6281
-1,1730,923,1342,1809,2377,3485,3277,1770,248,-2480,2523,1163,2447,1496,951,3,1050,1504,1997,2681,3757,3448,1909,268,-2674,928,1325,1776,2394,3480,3081,1768,248,-2477,7695,40577,6161
324,2089,740,1025,1264,2240,2874,2361,1460,205,-2045,2935,1246,3736,1825,1911,4,806,1136,1407,2132,3245,2570,1648,231,-2309,859,1242,1612,2269,3449,2791,1752,246,-2455,8203,38670,6281
-1,1912,825,1247,1738,2499,3355,2965,1704,239,-2388,2711,1297,2722,1753,969,2,975,1452,1961,2784,3757,3363,1909,268,-2674,1014,1530,2022,3010,3744,3229,1902,267,-2665,8546,39797,6161
-1,1935,736,1127,1556,2551,3041,2551,1545,217,-2164,2727,1299,3052,1706,1346,2,967,1428,1928,2866,3626,3199,1842,259,-2581,974,1466,2004,2864,3603,3103,1830,257,-2564,8861,39626,6161
326,1677,951,1382,1850,2528,3492,3092,1774,249,-2485,2399,1179,2495,1493,1002,3,1097,1580,2104,2882,3911,3502,1987,279,-2783,1015,1449,1931,2625,3628,3137,1843,259,-2582,6180,41196,6266
-1,1611,987,1512,2127,2966,3685,3259,1872,263,-2623,2335,1218,2288,1527,761,2,1106,1669,2306,3249,4042,3594,2053,288,-2877,982,1472,2083,2889,3694,3195,1877,263,-2629,5754,41397,6161
0,1797,891,1288,1687,2346,3368,3117,1711,240,-2397,2589,1215,2844,1590,1254,4,1063,1505,1958,2683,3633,3242,1846,259,-2586,946,1340,1789,2424,3386,2960,1720,241,-2410,7915,40416,6161
72,1984,727,1054,1404,2167,2895,2566,1471,206,-2060,2795,1498,2748,1966,782,5,906,1286,1678,2419,3285,2952,1669,234,-2338,916,1283,1672,2429,3257,2912,1655,232,-2318,8764,39413,6161
128,1931,905,1379,1861,2527,3342,3078,1698,238,-2379,2733,1392,2406,1759,647,5,1008,1489,2016,2791,3640,3272,1849,260,-2591,916,1339,1843,2576,3445,3068,1750,246,-2452,8667,39668,6161
174,1891,866,1255,1655,2242,3247,2988,1649,232,-2311,2691,1261,2549,1629,920,4,990,1399,1834,2518,3552,3131,1804,253,-2528,892,1280,1708,2323,3311,2879,1682,236,-2356,8474,39901,6268
203,1908,880,1282,1691,2278,3200,2961,1626,228,-2277,2709,1215,2327,1676,651,3,986,1430,1887,2564,3489,3112,1772,249,-2483,918,1329,1797,2428,3304,2910,1678,236,-2351,8561,39809,6266
-1,1910,1075,1596,2162,2893,3812,3607,1936,272,-2713,2712,1353,2827,1788,1039,2,1115,1625,2198,3077,3941,3513,2002,281,-2805,1066,1560,2133,2912,3830,3417,1946,273,-2726,8605,39680,6266
-1,1907,1069,1611,2219,2955,3871,3627,1966,276,-2755,2708,1294,2417,1662,755,1,1117,1657,2270,3120,4041,3644,2053,288,-2876,1071,1584,2197,2988,3876,3481,1969,276,-2759,8564,39819,6268
-1,1895,909,1336,1801,2456,3482,3184,1769,248,-2478,2695,1242,2525,1637,888,2,1070,1542,2060,2841,3850,3387,1956,275,-2740,965,1415,1934,2646,3631,3167,1845,259,-2584,8511,39871,6266
-1,1900,805,1157,1540,2150,3110,2826,1580,222,-2213,2701,1254,2567,1711,856,2,966,1378,1819,2563,3520,3061,1788,251,-2505,879,1258,1688,2355,3288,2819,1670,234,-2340,8511,39871,6268
-1,1914,946,1374,1832,2461,3470,3152,1763,247,-2470,2714,1269,2578,1626,953,2,1067,1547,2057,2865,3842,3338,1952,274,-2734,978,1428,1949,2670,3636,3132,1847,259,-2588,8645,39742,6266
277,1846,670,944,1215,2036,2734,2224,1389,195,-1946,2663,1518,3002,2109,893,7,879,1196,1481,2322,3152,2586,1601,225,-2243,802,1094,1432,2200,3079,2465,1564,220,-2191,8361,39762,6268
-1,1945,962,1413,1881,2529,3210,2912,1631,229,-2285,2748,1287,2345,1696,649,3,1042,1551,2081,2919,3586,3148,1822,256,-2552,1069,1610,2164,2971,3598,3132,1828,257,-2561,8730,39597,6266
169,1926,842,1220,1618,2203,3180,2946,1615,227,-2263,2727,1288,2558,1687,871,2,992,1410,1868,2564,3532,3144,1794,252,-2514,886,1265,1697,2334,3225,2819,1638,230,-2295,8619,39736,6161
105,1909,871,1262,1664,2261,3234,3011,1643,231,-2302,2710,1282,2363,1616,747,5,991,1432,1915,2622,3578,3167,1818,255,-2546,1034,1494,2021,2732,3662,3241,1860,261,-2606,8589,39789,6268
-1,1902,876,1245,1623,2206,3332,3083,1693,238,-2371,2703,1260,2547,1583,964,1,1036,1454,1895,2611,3660,3213,1859,261,-2605,1044,1517,2022,2772,3773,3284,1917,269,-2685,8545,39818,6268
186,1860,835,1213,1605,2234,3251,2986,1652,232,-2314,2660,1295,2406,1692,715,4,942,1337,1782,2508,3468,3031,1762,247,-2468,1000,1433,1913,2667,3593,3148,1825,256,-2557,8256,40139,6161
171,1993,652,883,1210,1895,3265,2922,1659,233,-2324,2793,1603,3082,2106,977,16,818,1083,1439,2106,3431,3048,1743,245,-2442,704,932,1257,1842,3142,2720,1596,224,-2236,8855,39486,6268
-1,1932,1020,1504,2008,2768,3610,3351,1834,257,-2569,2735,1264,2730,1631,1099,2,1094,1609,2159,2970,3836,3499,1949,274,-2730,1147,1685,2273,3086,3972,3586,2018,283,-2827,8699,39636,6161
-1,1932,907,1344,1831,2585,3448,3163,1752,246,-2454,2735,1308,2924,1729,1196,2,1051,1524,2054,2875,3769,3396,1915,269,-2682,1084,1587,2157,2969,3847,3464,1954,274,-2738,8699,39636,6161
119,1938,834,1223,1636,2356,3231,2943,1641,230,-2300,2740,1390,2871,1799,1072,4,1000,1450,1933,2716,3620,3276,1839,258,-2576,1011,1467,1969,2750,3642,3268,1850,260,-2592,8695,39644,6161
105,1867,724,1110,1414,1961,2458,2211,1249,175,-1749,2667,1427,2330,1805,525,5,816,1271,1660,2338,2818,2473,1432,201,-2006,738,1135,1496,2114,2598,2248,1320,185,-1849,8376,40004,6161
72,2020,660,941,1248,1792,2465,2206,1252,176,-1754,2824,1400,2420,1818,602,1,803,1170,1554,2214,2998,2602,1523,214,-2134,712,1037,1408,1990,2691,2315,1367,192,-1915,8942,39261,6268
-1,1943,942,1367,1834,2509,3522,3270,1789,251,-2507,2745,1292,2439,1688,751,4,1068,1544,2056,2855,3800,3388,1930,271,-2704,1095,1614,2159,2974,3907,3457,1985,279,-2781,8651,39667,6161
-1,1939,944,1383,1869,2577,3492,3218,1774,249,-2485,2742,1285,2619,1697,922,2,1031,1509,2034,2842,3658,3251,1858,261,-2603,667,1031,1399,2025,2430,2099,1234,173,-1729,8651,39667,6161
169,1927,845,1231,1628,2208,3159,2923,1605,225,-2248,2729,1290,2385,1710,675,6,983,1416,1878,2575,3520,3120,1788,251,-2505,879,1262,1702,2350,3237,2825,1644,231,-2304,8641,39702,6268
31,1905,611,858,1058,1739,2179,1887,1107,155,-1551,2706,1819,3130,2338,792,24,795,1167,1467,2286,2862,2435,1454,204,-2037,779,1157,1445,2267,2816,2372,1431,201,-2004,8525,39863,6161
153,1855,868,1264,1708,2411,3408,3117,1731,243,-2425,2655,1173,2133,1614,519,4,1061,1503,1998,2700,3704,3317,1882,264,-2636,1062,1519,2051,2818,3760,3312,1910,268,-2676,8314,40058,6268
-1,1947,893,1293,1719,2386,3252,2988,1652,232,-2314,2750,1335,2677,1761,916,2,1014,1485,1986,2787,3672,3290,1865,262,-2613,1025,1503,2018,2810,3684,3250,1871,263,-2622,8726,39611,6268
-1,1947,902,1322,1781,2442,3418,3156,1736,244,-2433,2749,1279,2720,1683,1037,2,1046,1533,2048,2831,3755,3406,1908,268,-2672,1065,1554,2102,2889,3786,3375,1923,270,-2694,8722,39606,6161
94,1739,796,1078,1413,2322,2494,2159,1267,178,-1775,2445,1391,2561,1706,856,16,1037,1330,1735,2447,2919,2648,1483,208,-2077,888,1182,1522,2246,2653,2323,1348,189,-1888,5945,41029,6266
297,1679,752,1087,1407,2225,2822,2341,1434,201,-2008,2396,1256,3616,1625,1991,2,927,1242,1572,2152,3313,2901,1683,236,-2358,811,1109,1410,2013,3071,2590,1560,219,-2186,5823,41265,6268
-1,1680,966,1451,1980,2907,3665,3229,1862,261,-2608,2395,1261,2693,1506,1187,3,1146,1686,2288,3135,4220,3863,2144,301,-3003,1031,1511,2071,2825,3851,3426,1956,275,-2741,5993,41137,6266
-1,1682,760,1143,1609,2548,3131,2654,1591,223,-2228,2396,1465,3581,1767,1814,2,930,1360,1864,2797,3623,3177,1840,258,-2578,823,1189,1649,2427,3316,2859,1685,236,-2360,6047,41193,6266
159,1887,970,1330,1658,2478,3006,2636,1527,214,-2139,2696,1590,2261,1879,383,7,1198,1636,2021,2845,3445,3056,1750,246,-2452,1052,1435,1794,2535,3141,2710,1596,224,-2235,8174,40225,6266
199,1583,1109,1624,2091,2885,3566,3111,1812,254,-2538,2353,1066,2091,1539,553,15,1276,1850,2417,3239,3924,3561,1993,280,-2793,1155,1695,2237,2961,3705,3180,1882,264,-2637,6042,41387,6281
177,1590,1106,1584,2034,2878,3852,3445,1957,275,-2741,2358,1104,2276,1597,679,8,1285,1827,2363,3150,4272,3873,2170,305,-3040,1169,1683,2201,2923,4028,3522,2046,287,-2867,6135,41259,6281
182,1588,1156,1690,2168,2951,3950,3510,2007,282,-2811,2356,1083,2073,1523,550,10,1347,1908,2452,3257,4365,3936,2217,311,-3107,1214,1742,2279,3011,4076,3557,2071,291,-2901,6109,41339,6281
13,1587,962,1344,1691,2370,3337,2939,1695,238,-2375,2356,1106,2459,1582,877,6,1207,1669,2140,2920,3988,3556,2026,284,-2838,1109,1576,2037,2710,3804,3280,1932,271,-2707,6083,41314,6281
21,1612,474,610,803,1296,1468,1213,746,105,-1045,2382,1063,3203,1971,1232,44,701,936,1162,1782,2256,1803,1146,161,-1606,698,949,1215,1764,2329,1834,1183,166,-1658,6112,41178,6281
16,1596,409,575,680,1156,1346,1080,684,96,-958,2370,966,3281,2037,1244,36,766,1010,1245,1896,2369,1921,1203,169,-1686,627,869,1095,1619,2051,1620,1042,146,-1460,6060,41272,6281
61,1580,947,1325,1654,2289,3321,2955,1687,237,-2364,2348,1049,2396,1593,803,4,1212,1681,2130,2868,3969,3496,2016,283,-2825,1084,1535,1974,2644,3716,3140,1888,265,-2645,6072,41326,6281
