Asp,Elev,FalB1,FalB2,FalB3,FalB4,FalB5,FalB6,FalTCb,FalTCg,FalTCw,LAE,NDVIMin,NDVIMax,NDVIMedian,NDVIDiff,Slpp,SprB1,SprB2,SprB3,SprB4,SprB5,SprB6,SprTCb,SprTCg,SprTCw,SumB1,SumB2,SumB3,SumB4,SumB5,SumB6,SumTcb,SumTcg,SumTCw,ppti,tavei,dep
41,2035,1077,1595,2068,2656,2973,2723,1510,212,-2116,3209,1077,1862,1369,494,9,968,1407,1845,2738,3004,2614,1526,214,-2138,1009,1456,1963,2732,3168,2696,1609,226,-2255,8510,36564,6291
81,1908,1057,1533,1916,2731,3482,2907,1769,248,-2478,3076,1228,2257,1683,575,5,1163,1793,2282,3253,3994,3428,2029,285,-2843,1211,1829,2363,3290,4026,3335,2045,287,-2865,7580,36943,6290
225,1854,878,1222,1508,2127,3043,2581,1546,217,-2166,3014,1401,2460,1817,643,1,935,1368,1649,2668,3278,2794,1665,234,-2333,986,1427,1774,2657,3444,2838,1750,246,-2451,7605,37101,6286
265,2128,1180,1776,2244,3187,3615,2896,1836,258,-2573,3305,1273,2234,1607,627,18,1187,1878,2309,3323,4020,3249,2042,287,-2861,1218,1945,2414,3338,4046,3233,2055,288,-2880,8261,36276,6291
213,2091,1123,1722,2101,2911,3781,3280,1921,270,-2691,3266,1479,2055,1701,355,17,815,1260,1583,2635,2934,2459,1490,209,-2088,866,1311,1717,2620,3123,2496,1586,223,-2223,7917,36432,6282
126,2166,1311,2005,2453,3282,4439,3526,2255,317,-3159,3342,965,1801,1276,525,4,1394,2171,2529,3463,4545,3548,2309,324,-3235,1381,2122,2518,3489,4382,3408,2226,312,-3119,7389,36231,6291
55,2261,591,960,1221,2062,2553,1955,1297,182,-1817,3436,1570,3119,2407,712,7,712,1089,1318,2366,2901,2291,1474,207,-2065,736,1126,1446,2326,3033,2359,1541,216,-2159,7886,35898,6282
185,2412,678,1055,1382,2514,3302,2454,1677,235,-2350,3592,2206,3715,2739,976,5,710,1121,1298,2696,3307,2510,1680,236,-2354,726,1166,1439,2715,3516,2612,1786,251,-2502,8444,35374,6153
162,1960,775,1034,1295,2003,3276,2752,1664,234,-2332,3120,1873,3799,2667,1133,5,765,1060,1281,2454,3257,2674,1655,232,-2318,800,1098,1421,2416,3428,2781,1741,244,-2440,7353,36797,6282
345,1879,1057,1566,1975,2873,3504,2611,1780,250,-2494,3043,1463,2952,2037,915,5,1150,1771,2169,3243,3951,3092,2007,282,-2812,1184,1847,2288,3312,4010,3079,2037,286,-2854,8138,36952,6291
248,2112,762,1142,1422,2391,2860,2317,1453,204,-2035,3285,2067,2953,2317,636,4,828,1359,1584,2810,3138,2542,1594,224,-2233,876,1403,1690,2841,3348,2653,1701,239,-2383,9481,36163,6291
262,2000,1428,2143,2385,2709,3486,3100,1771,249,-2481,3170,612,1009,787,222,9,1529,2120,2234,2923,3432,3076,1743,245,-2443,1479,2058,2353,2942,3606,3086,1832,257,-2566,8598,36565,6291
0,1631,442,660,771,1421,2020,1428,1026,144,-1438,2800,1484,4757,2584,2173,2,731,985,1066,2087,2598,1810,1320,185,-1849,451,720,749,2108,2172,1406,1103,155,-1546,5321,37940,6282
243,1675,837,1253,1556,2391,3261,2713,1657,233,-2321,2847,1468,3095,2081,1014,2,934,1274,1543,2479,3396,2975,1725,242,-2417,979,1330,1665,2464,3549,3003,1803,253,-2526,5414,37886,6291
68,1990,642,964,1220,2532,3184,2288,1617,227,-2266,3172,2833,6380,3827,2553,4,682,1115,1368,3567,3920,2479,1991,279,-2790,703,1165,1514,3610,4010,2564,2037,286,-2854,10776,36737,6282
5,1684,714,1102,1446,2213,2982,2467,1515,213,-2122,2848,1526,3087,2251,836,5,881,1257,1612,2492,3297,2990,1675,235,-2346,762,1158,1502,2470,3264,2651,1658,233,-2323,5287,37976,6282
45,1632,522,780,885,1724,2297,1696,1167,164,-1635,2799,1662,4606,2811,1796,1,771,1073,1202,2306,2823,2059,1434,201,-2009,811,1113,1307,2283,2957,2088,1502,211,-2104,5258,37996,6282
211,1758,772,1147,1483,2294,3235,2703,1643,231,-2302,2930,1519,2499,1930,569,2,949,1359,1744,2724,3707,3283,1883,264,-2638,917,1348,1786,2664,3770,3144,1915,269,-2683,5854,37564,6286
41,1659,791,1202,1493,2175,3094,2632,1572,221,-2202,2821,1505,2859,2200,659,17,993,1362,1681,2683,3388,2969,1721,242,-2411,854,1296,1666,2618,3579,2909,1818,255,-2547,5454,37934,6286
8,2297,712,1021,1292,2072,2868,2316,1457,204,-2041,3467,1753,3021,2294,727,3,770,1144,1385,2475,3152,2582,1601,225,-2243,812,1207,1539,2433,3359,2674,1706,239,-2391,10547,35793,6285
348,2041,686,1088,1296,1705,2068,1759,1051,147,-1472,3204,1105,1681,1358,323,28,1048,1565,1761,2682,3091,2571,1570,220,-2200,1093,1620,1865,2688,3279,2672,1666,234,-2334,9028,36451,6285
273,2076,1145,1706,2063,2818,3573,2763,1815,255,-2543,3247,1312,1852,1517,335,24,1256,1908,2326,3352,4132,3373,2099,295,-2941,1288,1950,2405,3388,4112,3294,2089,293,-2927,9565,36350,6290
313,2566,519,772,1052,1889,2410,1734,1224,172,-1715,3746,2394,4283,3510,773,14,611,898,1013,2397,2593,1950,1317,185,-1845,673,938,1095,2368,2765,2034,1405,197,-1968,10702,34985,6153
299,2553,482,767,987,1637,2162,1556,1098,154,-1539,3738,2421,4432,3518,914,42,529,856,893,2311,2409,1697,1224,172,-1714,673,973,1032,2146,2593,1841,1317,185,-1845,10494,35015,6153
307,2489,534,809,1112,1918,2341,1727,1189,167,-1666,3673,2439,4515,3662,853,29,557,838,905,2444,2394,1756,1216,171,-1704,597,871,994,2405,2458,1778,1249,175,-1749,10516,35237,6153
293,2510,479,770,1012,1820,2306,1671,1171,164,-1641,3694,2462,4049,3422,627,35,633,948,1011,2385,2662,1981,1352,190,-1895,704,1064,1207,2492,2895,2056,1471,206,-2060,10066,35285,6153
330,1974,1250,1880,2229,2927,3888,3182,1975,277,-2767,3155,887,1607,1190,417,9,1430,2215,2704,3481,4366,3715,2218,311,-3107,1396,2166,2595,3507,4299,3513,2184,307,-3060,7135,36790,6290
135,1927,1220,1783,2251,3146,4084,3334,2075,291,-2907,3094,1190,3124,1897,1227,6,1238,1872,2279,3262,4235,3496,2151,302,-3014,1251,1913,2309,3229,4237,3377,2152,302,-3015,7062,36816,6290
141,1925,811,1222,1540,2414,2971,2222,1509,212,-2114,3095,1138,3815,2020,1795,5,1107,1616,1966,2957,3856,3076,1959,275,-2744,1140,1681,2086,2991,3958,3086,2011,282,-2817,7045,36815,6290
156,1927,871,1309,1771,2542,3331,2431,1692,238,-2371,3095,1213,3549,2013,1536,5,1188,1723,2024,3015,4137,3302,2102,295,-2944,1219,1790,2188,3031,4082,3266,2074,291,-2905,7042,36815,6290
90,2042,1452,2193,2657,3539,4329,3606,2199,309,-3081,3214,1051,1965,1473,492,2,1462,2239,2762,3601,4583,3840,2328,327,-3262,1416,2204,2725,3698,4289,3586,2179,306,-3052,7067,36664,6290
31,1991,1273,2050,2560,3459,4459,3605,2265,318,-3173,3165,1059,2602,1840,762,2,1277,2222,2815,3751,4748,3815,2412,339,-3379,1307,2155,2707,3733,4614,3435,2344,329,-3284,7172,36715,6290
207,2075,1807,2632,3068,3763,4441,3466,2256,317,-3161,3253,852,1502,1195,308,2,1610,2551,2866,3611,4365,3390,2217,311,-3107,1506,2332,2654,3610,4235,3332,2151,302,-3014,7414,36491,6290
59,2430,453,684,879,2135,2261,1504,1149,161,-1609,3604,2394,6027,4851,1176,5,482,726,679,2469,2039,1327,1036,145,-1451,456,696,680,2775,2097,1281,1065,150,-1492,9510,35280,6282
142,1836,744,1010,1189,1787,2732,2125,1388,195,-1944,3294,1502,2942,2131,811,15,866,1164,1376,2100,3039,2455,1544,217,-2163,824,1103,1348,2027,2994,2382,1521,213,-2131,9797,35958,6285
164,1869,659,850,969,1616,2470,1895,1255,176,-1758,3329,1328,3161,2459,702,7,804,1026,1157,1891,2851,2225,1448,203,-2029,751,952,1111,1733,2789,2150,1417,199,-1985,10016,35918,6285
207,1887,699,1019,1184,1924,2601,1972,1321,185,-1851,3346,1651,3524,2315,1210,19,796,1115,1272,2288,2957,2264,1502,211,-2104,834,1176,1451,2216,3061,2374,1555,218,-2179,9950,35919,6285
275,1492,1096,1630,2173,2889,3744,3114,1902,267,-2665,2967,1303,1899,1453,446,5,1262,1858,2483,3306,4264,3656,2166,304,-3035,1193,1776,2384,3173,4140,3527,2103,295,-2946,6347,37133,6285
288,1912,712,1043,1311,2289,2826,2231,1436,201,-2011,3091,1988,4489,2592,1897,1,735,1121,1355,2542,3012,2420,1530,215,-2144,767,1169,1482,2529,3204,2467,1628,228,-2280,10152,36846,6286
0,1887,691,1019,1260,2060,2725,2133,1384,194,-1939,3065,1841,3422,2464,958,2,710,1064,1236,2446,2601,2036,1321,185,-1851,726,1115,1367,2411,2711,2063,1377,193,-1929,9940,37027,6286
259,1867,711,1038,1251,2089,2707,2154,1375,193,-1927,3047,1849,3031,2298,733,2,688,994,1130,2444,2768,2127,1406,197,-1970,704,1017,1203,2424,2916,2171,1481,208,-2075,9470,37024,6282
243,1742,926,1278,1659,2443,3147,2693,1599,224,-2240,2915,1353,2293,1831,462,2,1164,1713,2337,3371,3856,3440,1959,275,-2744,959,1351,1790,2587,3430,2866,1742,245,-2441,5650,37713,6286
182,1756,702,1039,1427,2327,2608,2077,1325,186,-1856,2929,1784,2663,2273,390,10,702,1003,1355,2321,2597,2113,1319,185,-1848,684,984,1393,2188,2683,2161,1363,191,-1909,5797,37597,6282
117,2099,775,1188,1402,3850,3731,2310,1895,266,-2655,3279,2684,5866,4591,1275,2,564,1101,1190,4276,3096,1784,1573,221,-2203,738,1125,1411,3785,3661,2261,1860,261,-2606,7626,36564,6282
309,1852,822,1118,1340,2011,2602,2285,1322,186,-1852,3028,1613,2208,1934,274,6,997,1356,1614,2457,3041,2736,1545,217,-2164,883,1176,1434,2130,2759,2451,1402,197,-1964,6326,37379,6286
315,1859,918,1324,1627,2242,2895,2480,1471,206,-2060,3039,1340,1880,1559,321,4,1077,1510,1802,2626,3215,2867,1633,229,-2288,971,1373,1659,2339,3036,2643,1542,216,-2161,6344,37360,6286
262,1877,947,1431,1735,2634,3238,2585,1645,231,-2304,3052,1568,2488,1873,615,3,910,1436,1828,2889,3201,2568,1626,228,-2278,963,1486,1941,2905,3385,2653,1720,241,-2409,8449,37058,6286
162,1872,903,1261,1586,2439,3315,2766,1684,236,-2359,3049,1564,3962,2398,1564,1,811,1169,1401,2437,3164,2591,1607,226,-2252,855,1239,1546,2399,3373,2701,1713,240,-2401,8529,36897,6286
0,2175,841,1334,1665,2462,3082,2561,1566,220,-2193,3355,1573,2505,1959,547,3,916,1382,1705,2893,3195,2512,1623,228,-2274,968,1441,1822,2936,3402,2599,1728,243,-2421,8471,36154,6286
51,2098,1029,1613,2343,3012,3478,3137,1767,248,-2475,3278,1208,1702,1384,318,5,958,1545,2320,3277,3688,3328,1874,263,-2625,998,1616,2335,3350,3845,3267,1953,274,-2736,8135,36252,6282
45,2202,1104,1738,2175,3104,3762,3021,1911,268,-2677,3383,1315,2345,1701,644,2,1243,2029,2530,3582,4337,3597,2203,309,-3087,1262,2015,2470,3591,4273,3485,2171,305,-3041,8674,36073,6286
351,2227,1125,1698,2130,2988,3574,2839,1816,255,-2544,3405,1329,2160,1659,501,5,1210,1914,2342,3329,3991,3178,2027,285,-2840,1241,1963,2390,3419,4030,3144,2047,287,-2868,8958,35939,6286
30,2229,840,1244,1576,2434,2930,2273,1488,209,-2085,3405,1644,2965,2044,921,7,1021,1425,1749,2857,3292,2619,1672,235,-2343,1062,1494,1871,2879,3458,2717,1757,247,-2461,8958,35939,6286
72,2271,780,1080,1307,1869,2877,2394,1462,205,-2048,3454,1796,3361,2331,1030,5,710,988,1161,2260,2842,2277,1444,203,-2023,734,1012,1259,2226,2993,2330,1520,213,-2130,9229,35855,6286
180,2276,687,965,1231,1963,2741,2204,1392,195,-1951,3454,1803,3328,2205,1123,2,734,1069,1257,2376,2873,2340,1459,205,-2045,766,1101,1375,2326,3036,2358,1542,216,-2161,9324,35856,6286
198,2136,1175,1823,2287,3184,3985,3099,2024,284,-2836,3308,1372,2329,1652,677,14,1100,1731,2074,3243,3730,2915,1895,266,-2655,1128,1789,2229,3288,3838,2920,1950,274,-2732,8913,36102,6286
108,1923,1213,1806,2276,3011,3737,3216,1898,266,-2660,3088,1183,1833,1476,357,1,1171,1784,2264,3295,3876,3366,1969,276,-2759,1193,1836,2362,3312,3996,3319,2030,285,-2844,7805,36863,6286
101,1887,1255,1804,2280,2993,3735,3250,1897,266,-2658,3049,1131,1813,1434,379,2,1321,1958,2471,3485,4031,3457,2048,287,-2869,1318,1980,2469,3509,4098,3356,2082,292,-2917,7626,37013,6286
0,1861,995,1425,1682,2193,2875,2618,1461,205,-2046,3021,1197,1817,1468,349,0,1031,1500,1766,2714,3063,2677,1556,218,-2180,1078,1564,1871,2719,3215,2739,1633,229,-2288,7613,37103,6286
222,1787,984,1466,1786,2746,3427,2668,1741,244,-2439,2944,1656,2905,2149,756,10,1021,1519,1808,2962,3844,3182,1953,274,-2736,1062,1565,1952,2996,3928,3160,1995,280,-2796,7878,37236,6286
169,1973,708,1068,1436,2304,3197,2593,1624,228,-2275,3203,1912,2941,2268,673,25,658,1026,1301,2372,2972,2451,1510,212,-2115,749,1123,1518,2392,3322,2685,1688,237,-2364,7886,35645,6285
193,2018,894,1414,2073,2914,3683,3147,1871,263,-2621,3248,1446,2155,1691,464,30,825,1346,1871,2836,3463,2928,1759,247,-2465,907,1406,2062,2888,3703,3127,1881,264,-2635,7803,35590,6285
302,2118,453,748,980,1642,2168,1726,1101,155,-1543,3353,2178,3137,2684,453,25,558,933,1134,2136,2625,2146,1334,187,-1868,577,958,1283,2038,2762,2233,1403,197,-1966,10718,35372,6285
355,1988,583,884,1249,1969,2660,2214,1351,190,-1893,3219,2029,3190,2477,713,5,633,1009,1343,2460,2884,2378,1465,206,-2053,700,1068,1536,2366,3215,2611,1633,229,-2288,8939,35636,6285
321,2198,633,942,1254,1994,2405,1835,1222,171,-1712,3438,2275,3411,2637,774,23,676,1055,1278,2483,2758,2135,1401,197,-1963,666,1092,1492,2456,3118,2409,1584,222,-2219,11294,35292,6285
25,2148,549,883,1180,1943,2538,1898,1289,181,-1806,3389,2132,4148,2887,1261,7,500,786,911,2166,2378,1789,1208,170,-1692,625,965,1329,2182,2974,2223,1511,212,-2117,8872,35097,6282
290,1950,644,939,1297,2040,2744,2251,1394,196,-1953,3191,1903,2828,2199,630,10,630,1026,1322,2337,2761,2293,1403,197,-1965,686,1076,1473,2258,2985,2436,1516,213,-2124,7349,35640,6285
76,1947,608,840,1036,1728,2645,2187,1344,189,-1882,3185,2103,3154,2503,651,7,637,906,1058,2104,2715,2236,1379,194,-1932,739,1020,1309,2069,3063,2525,1556,218,-2180,7230,35602,6285
16,2003,517,709,884,1516,2260,1797,1148,161,-1608,3245,2208,3349,2643,706,12,614,871,1009,2040,2579,2093,1310,184,-1835,651,919,1195,1953,2849,2275,1447,203,-2028,7733,35441,6286
232,1857,708,1009,1345,2190,3031,2597,1540,216,-2157,3107,2377,3981,2808,1173,29,740,1072,1391,2633,3171,2669,1611,226,-2257,804,1132,1523,2610,3300,2783,1676,235,-2349,8603,36085,6282
135,1998,631,935,1263,1978,2909,2453,1478,207,-2070,3234,2035,3004,2360,644,9,610,953,1227,2234,2761,2312,1403,197,-1965,658,1006,1390,2150,3054,2511,1551,218,-2174,8142,35552,6286
322,2044,576,864,1045,1717,2254,1753,1145,161,-1604,3280,2056,3221,2485,736,10,648,930,1069,2141,2468,1958,1254,176,-1756,704,1046,1294,2033,2755,2169,1400,196,-1961,8021,35307,6282
153,1942,834,1198,1614,2618,3481,2734,1768,248,-2477,3160,2423,4893,2939,1955,2,729,1083,1315,2686,3366,2772,1710,240,-2396,814,1185,1585,2780,3709,3081,1884,264,-2640,6593,35883,6285
90,1950,710,1021,1328,2092,2942,2323,1495,210,-2094,3170,2106,3448,2561,887,2,626,922,1099,2273,2691,2148,1367,192,-1915,807,1147,1482,2368,3227,2579,1639,230,-2297,6645,35806,6285
270,1961,558,803,992,1798,2425,1902,1232,173,-1726,3183,2097,3409,2533,876,3,590,866,1039,2146,2493,2010,1266,178,-1774,697,1008,1320,2111,2875,2338,1461,205,-2046,6655,35765,6285
104,1989,621,865,1051,1836,2527,2013,1284,180,-1798,3208,2118,3286,2479,807,3,639,949,1118,2245,2624,2142,1333,187,-1868,728,1049,1340,2191,2929,2351,1488,209,-2085,7015,35783,6285
212,1958,872,1298,1611,2434,3078,2414,1564,219,-2191,3172,1337,2725,1785,940,5,809,1196,1392,2428,2947,2427,1497,210,-2097,991,1435,1800,2607,3473,2822,1764,248,-2472,6601,35914,6285
22,1935,661,906,1104,1762,2552,2076,1296,182,-1816,3151,1979,3394,2264,1130,4,613,908,1054,2044,2481,2052,1260,177,-1766,789,1074,1343,2053,2942,2411,1495,210,-2094,6611,35958,6285
40,1951,667,1021,1361,2206,2929,2417,1488,209,-2085,3175,2001,2790,2362,428,7,750,1184,1512,2678,3265,2795,1659,233,-2324,817,1259,1718,2595,3492,2948,1774,249,-2485,8122,35765,6285
120,2099,587,885,1223,2138,3130,2590,1590,223,-2228,3322,2342,4351,3078,1273,12,492,824,966,2526,2714,2169,1379,194,-1932,659,986,1352,2376,3302,2686,1677,235,-2350,11145,35492,6282
146,2053,704,1062,1446,2376,3348,2789,1701,239,-2383,3277,2169,3818,2717,1101,9,567,939,1103,2623,2902,2319,1474,207,-2065,715,1098,1499,2523,3476,2853,1766,248,-2474,10450,35433,6282
83,1962,614,874,1119,1865,2667,2155,1355,190,-1898,3187,2223,3288,2508,780,7,657,985,1179,2336,2892,2386,1469,206,-2058,712,1051,1388,2245,3126,2560,1588,223,-2225,8231,35751,6285
76,2282,551,786,1010,1915,2568,1893,1305,183,-1828,3492,2636,4550,3124,1426,7,556,821,870,2333,2444,1792,1242,174,-1739,641,948,1178,2274,2884,2107,1465,206,-2053,13698,35023,6282
130,2041,641,1014,1464,2426,3293,2672,1673,235,-2344,3254,2141,3186,2613,573,21,587,934,1287,2571,3091,2526,1570,220,-2200,723,1088,1570,2561,3518,2814,1787,251,-2504,9435,35569,6285
117,2014,725,1071,1377,2204,3030,2523,1539,216,-2156,3225,1891,2711,2148,563,7,726,1164,1426,2488,2952,2522,1500,210,-2101,846,1245,1646,2492,3377,2879,1716,241,-2403,9471,35761,6285
118,1951,688,986,1291,2066,2837,2283,1441,202,-2019,3163,1895,3032,2217,815,6,658,985,1151,2224,2696,2226,1370,192,-1919,763,1088,1423,2213,3056,2445,1552,218,-2175,7907,35977,6285
169,1951,892,1284,1654,2680,3206,2557,1629,229,-2282,3162,1651,2992,2028,964,2,894,1360,1678,2986,3193,2617,1622,228,-2272,1051,1532,2002,2989,3641,2913,1850,260,-2591,6493,36059,6285
276,1951,1038,1540,1957,2857,3370,2809,1712,240,-2398,3161,1632,2809,1931,878,4,834,1335,1612,2825,3159,2615,1605,225,-2248,1004,1489,1916,2768,3448,2904,1752,246,-2454,6700,36074,6290
59,1953,495,777,929,2807,2228,1389,1132,159,-1586,3161,3069,5792,4449,1343,2,437,734,706,2796,2019,1268,1026,144,-1437,539,894,1076,3026,2658,1639,1350,190,-1892,7151,36023,6282
24,2073,592,954,1357,2333,3039,2176,1544,217,-2163,3271,2154,4874,2829,2045,5,473,804,939,2542,2462,1808,1251,176,-1752,628,989,1306,2356,3074,2351,1562,219,-2188,8316,35938,6282
0,2115,557,843,1142,1980,2698,2030,1371,192,-1920,3312,2405,4604,3028,1576,6,509,777,895,2330,2507,1876,1274,179,-1784,585,882,1172,2043,2860,2154,1453,204,-2035,10828,35785,6286
336,2181,539,818,1142,2012,2736,1930,1390,195,-1947,3376,2229,4149,2916,1233,8,501,783,908,2284,2494,1871,1267,178,-1775,514,866,1212,2221,3002,2196,1525,214,-2137,11740,35750,6285
12,2147,514,738,969,1880,2582,1780,1312,184,-1838,3343,2842,5676,3907,1769,16,387,652,632,2415,2260,1503,1148,161,-1608,472,778,1055,2337,2998,1991,1523,214,-2134,12023,35737,6282
126,2194,634,1070,1538,2686,3392,2452,1723,242,-2414,3390,2560,4705,3351,1354,7,549,907,1082,2906,2984,2187,1516,213,-2124,662,1108,1586,2814,3499,2565,1777,249,-2490,12468,35624,6282
140,2231,611,1022,1554,2660,3458,2665,1757,247,-2461,3427,2531,4488,3143,1345,7,454,806,1007,2674,2849,2137,1447,203,-2028,666,1068,1537,2725,3591,2735,1824,256,-2556,13369,35414,6282
0,2103,634,982,1316,2213,3099,2290,1574,221,-2206,3301,2484,4508,2973,1535,7,495,776,877,2296,2478,1844,1259,177,-1764,607,914,1188,2205,2965,2235,1506,211,-2110,10068,35746,6286
108,1970,791,1152,1498,2324,3053,2421,1551,218,-2173,3179,1644,3003,1996,1007,1,742,1162,1391,2605,2785,2252,1415,199,-1982,862,1265,1672,2503,3219,2555,1635,230,-2291,8029,35924,6285
135,1964,985,1442,1914,2745,3263,2749,1658,233,-2322,3173,1478,2390,1770,620,1,918,1410,1777,2976,3015,2572,1532,215,-2146,1010,1480,1964,2859,3397,2855,1726,242,-2418,8282,35940,6285
90,1962,944,1325,1683,2615,3133,2483,1592,223,-2230,3169,1681,3041,2091,950,2,868,1304,1566,2790,2950,2447,1499,210,-2100,1030,1507,1922,2923,3425,2815,1740,244,-2438,8273,35973,6285
8,2006,575,911,1316,2248,2956,2365,1502,211,-2104,3211,2237,3477,2680,797,3,506,830,1054,2359,2745,2306,1394,196,-1954,677,1043,1499,2568,3417,2864,1736,244,-2432,8922,35907,6282
0,1963,592,954,1337,2283,2929,2340,1488,209,-2085,3167,2458,3743,2903,840,0,548,933,1168,2693,2705,2155,1374,193,-1925,594,1016,1407,2633,3000,2328,1524,214,-2135,10614,36066,6286
90,1971,568,871,1162,1981,2669,2174,1356,190,-1900,3179,2170,3117,2475,642,3,664,1020,1271,2412,2914,2461,1480,208,-2074,703,1085,1469,2403,3138,2591,1594,224,-2233,10608,35976,6285
45,1974,715,1082,1418,2226,2854,2317,1450,203,-2031,3186,1797,2831,2112,719,5,765,1249,1548,2730,3154,2604,1602,225,-2245,888,1322,1785,2718,3493,2856,1774,249,-2486,8942,35856,6285
105,2013,548,792,1056,1782,2683,2181,1363,191,-1909,3232,2281,3256,2697,559,12,570,857,1056,2118,2709,2225,1376,193,-1928,600,905,1237,2067,2958,2382,1503,211,-2105,9841,35563,6282
351,1974,401,569,682,1459,1939,1405,985,138,-1380,3211,2891,4836,3728,1108,13,465,693,726,2096,2239,1593,1137,160,-1593,514,779,989,2029,2647,1881,1345,189,-1884,8566,35583,6286
180,1958,582,839,1090,1932,2663,2124,1353,190,-1895,3192,2507,3647,2892,755,3,568,870,1020,2267,2561,2033,1301,183,-1823,613,936,1224,2247,2910,2272,1478,207,-2071,8280,35562,6286
135,1916,831,1137,1413,2265,3293,2773,1673,235,-2344,3151,1965,2886,2317,570,1,817,1163,1374,2464,3110,2601,1580,222,-2213,896,1239,1550,2391,3472,2925,1764,248,-2471,7293,35726,6286
18,1969,440,633,804,1387,1985,1561,1008,142,-1413,3203,2134,3536,2752,784,21,564,823,955,2036,2401,1903,1220,171,-1709,578,855,1133,1911,2667,2071,1355,190,-1898,7987,35632,6286
305,2018,547,849,1064,1775,2401,1892,1220,171,-1709,3250,2004,3037,2423,614,13,596,931,1128,2093,2609,2090,1325,186,-1857,659,1010,1340,2048,2871,2310,1458,205,-2043,8249,35465,6285
315,2110,575,911,1316,2385,2844,2262,1445,203,-2024,3306,2020,4712,2912,1801,7,554,894,1067,2738,2740,2197,1392,195,-1950,646,1019,1404,2595,2994,2362,1521,213,-2131,9230,35831,6282
126,2128,575,954,1337,2248,3133,2389,1592,223,-2230,3320,2168,3798,2654,1144,11,530,898,1105,2387,2657,2125,1350,189,-1891,654,995,1357,2372,3143,2466,1597,224,-2237,9414,35894,6282
72,2134,529,777,1053,2012,2677,1863,1360,191,-1905,3323,2825,5014,3410,1604,11,404,661,719,2281,2310,1681,1173,165,-1644,574,852,1124,2317,2923,2061,1485,208,-2080,10871,35871,6282
90,2177,503,758,1052,1725,2606,2074,1324,186,-1855,3413,2350,3783,2758,1025,2,492,808,1038,2168,2552,2007,1296,182,-1816,523,831,1230,2028,2893,2202,1470,206,-2059,10590,35203,6285
145,1971,727,1124,1456,2394,3107,2526,1578,222,-2211,3192,1864,3129,2414,715,32,680,1065,1292,2469,2904,2422,1475,207,-2067,719,1149,1519,2474,3215,2633,1633,229,-2288,8207,35744,6285
227,2117,701,1129,1497,2341,3140,2553,1595,224,-2235,3348,2000,2896,2320,576,40,622,1109,1396,2460,2908,2379,1477,207,-2070,672,1136,1501,2401,3123,2522,1586,223,-2223,10985,35317,6285
238,2083,789,1230,1650,2652,3452,2644,1754,246,-2457,3315,2130,2867,2429,438,24,769,1367,1727,3032,3463,2644,1759,247,-2465,836,1332,1822,2879,3666,2817,1862,261,-2609,10229,35483,6285
340,2181,460,663,857,1608,2147,1530,1091,153,-1528,3377,2560,5592,4167,1425,20,381,635,612,2279,1956,1310,994,139,-1392,343,613,812,1997,2244,1494,1140,160,-1597,12148,35783,6285
135,1974,724,1090,1432,2258,3080,2561,1565,220,-2192,3199,1941,2782,2247,535,8,731,1160,1438,2574,3085,2598,1567,220,-2196,829,1252,1681,2545,3433,2869,1744,245,-2443,7953,35765,6285
117,1998,688,1038,1368,2199,3042,2532,1545,217,-2165,3224,1979,2964,2318,646,7,703,1107,1368,2523,3036,2562,1542,216,-2161,781,1187,1606,2469,3353,2795,1703,239,-2386,8341,35693,6285
261,2197,475,861,1163,1957,2403,1875,1221,171,-1710,3431,2142,3214,2659,555,34,504,956,1191,2407,2681,2081,1362,191,-1908,580,1021,1409,2316,2954,2270,1501,211,-2102,11882,35287,6285
98,2024,680,1043,1374,2215,2949,2376,1498,210,-2099,3248,1901,3058,2378,680,13,641,1105,1394,2621,3037,2476,1543,217,-2161,782,1235,1667,2581,3416,2727,1735,244,-2431,8781,35630,6285
158,2182,553,906,1377,2472,3188,2482,1620,227,-2269,3405,2605,4016,3108,909,21,499,871,1168,2766,2888,2238,1467,206,-2055,581,948,1442,2592,3309,2572,1681,236,-2355,11520,35262,6285
32,2025,454,669,864,1552,2353,1824,1195,168,-1675,3254,2379,4403,3157,1246,5,463,769,871,2160,2479,1892,1259,177,-1764,592,888,1188,2051,3037,2343,1543,217,-2161,9534,35554,6285
231,1996,890,1415,2189,3107,3701,3232,1880,264,-2634,3228,1682,2353,1949,405,6,884,1397,2082,3303,3673,3162,1866,262,-2614,893,1376,2181,3187,3904,3375,1983,278,-2778,9134,35666,6285
100,1968,669,1030,1391,2429,3233,2519,1642,231,-2301,3193,2139,3622,2774,849,7,621,997,1235,2632,3181,2511,1616,227,-2264,785,1190,1649,2691,3710,2992,1885,265,-2640,8659,35701,6282
34,2038,437,684,963,1705,2275,1820,1156,162,-1619,3265,2317,3790,2878,912,9,528,856,1067,2356,2814,2283,1430,201,-2003,599,926,1322,2277,3039,2484,1544,217,-2163,10125,35478,6282
180,2106,542,825,1149,2062,2911,2251,1479,208,-2072,3331,2392,4402,3128,1274,4,477,790,945,2414,2625,2051,1334,187,-1868,560,883,1241,2371,3091,2343,1570,220,-2200,11440,35423,6282
351,2152,529,761,986,1844,2504,1780,1272,179,-1782,3345,2718,5189,3463,1726,13,408,654,668,2303,2201,1535,1118,157,-1566,554,821,1072,2243,2839,1988,1442,202,-2021,10940,35789,6282
